student_id,fakultas,semester,wellbeing_score,academic_pressure,social_support,career_readiness,cluster_id,cluster_name,topik_keluhan,sentimen
MHS-01497,Ilmu Budaya,2,70,35,87,74,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01498,MIPA,7,50,57,42,57,3,Social Adaptation,Kesepian dan adaptasi sosial,Positif
MHS-01499,MIPA,1,47,56,30,51,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01500,Ilmu Budaya,5,87,42,81,89,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Positif
MHS-01501,Teknik,5,56,52,35,57,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-01502,Ekonomi dan Bisnis,4,86,39,72,76,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01503,Teknik,2,74,44,75,69,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Netral
MHS-01504,MIPA,8,46,65,25,45,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-01505,Kedokteran,1,58,86,49,60,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-01506,Ilmu Budaya,7,52,44,53,30,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-01507,Kedokteran,6,52,86,41,48,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01508,Hukum,4,52,69,40,51,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-01509,MIPA,2,79,31,83,92,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01510,Ekonomi dan Bisnis,6,81,58,76,55,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01511,Kedokteran,2,53,57,24,55,3,Social Adaptation,Kecemasan karier dan magang,Positif
MHS-01512,Ilmu Budaya,6,74,47,74,66,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-01513,Hukum,2,57,60,58,54,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01514,Teknik,2,35,80,49,48,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-01515,Ekonomi dan Bisnis,6,69,69,63,49,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-01516,Teknik,1,70,45,66,80,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01517,Kedokteran,3,65,74,38,55,3,Social Adaptation,Kesepian dan adaptasi sosial,Negatif
MHS-01518,Ilmu Budaya,1,65,44,68,64,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01519,MIPA,7,50,53,52,46,3,Social Adaptation,Kesepian dan adaptasi sosial,Negatif
MHS-01520,Ekonomi dan Bisnis,3,60,51,55,46,2,Career Concern,Kesepian dan adaptasi sosial,Netral
MHS-01521,Kedokteran,6,73,57,79,65,4,Balanced Wellbeing,Kegiatan dan komunitas,Netral
MHS-01522,Ilmu Budaya,6,64,77,69,49,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01523,Ekonomi dan Bisnis,2,50,74,56,63,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01524,Kedokteran,8,80,30,80,74,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-01525,MIPA,7,73,40,77,83,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-01526,Hukum,8,72,40,63,52,2,Career Concern,Dukungan dosen dan dosen wali,Positif
MHS-01527,Kedokteran,5,41,89,54,47,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01528,Teknik,3,72,31,83,76,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-01529,MIPA,4,48,60,36,41,3,Social Adaptation,Kesepian dan adaptasi sosial,Negatif
MHS-01530,Teknik,8,62,60,52,45,2,Career Concern,Kecemasan karier dan magang,Positif
MHS-01531,Ilmu Budaya,3,57,52,55,37,2,Career Concern,Kegiatan dan komunitas,Netral
MHS-01532,Hukum,4,54,67,54,44,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01533,Ekonomi dan Bisnis,4,87,43,83,81,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-01534,Ekonomi dan Bisnis,3,69,57,44,54,3,Social Adaptation,Layanan kampus dan fasilitas,Positif
MHS-01535,MIPA,2,59,63,55,47,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-01536,MIPA,4,72,52,93,70,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-01537,Ilmu Budaya,5,49,49,66,40,2,Career Concern,Kecemasan karier dan magang,Positif
MHS-01538,Ekonomi dan Bisnis,8,53,69,45,43,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01539,MIPA,8,49,84,60,54,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-01540,MIPA,4,63,55,53,39,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-01541,MIPA,4,50,74,59,36,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01542,MIPA,8,62,48,52,46,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-01543,Teknik,1,72,39,80,83,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01544,Ilmu Budaya,2,67,65,63,37,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01545,MIPA,3,88,36,84,74,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-01546,MIPA,4,54,64,35,73,3,Social Adaptation,Beban tugas dan ujian,Netral
MHS-01547,Teknik,3,52,61,59,42,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01548,Ilmu Budaya,3,56,90,52,43,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01549,MIPA,1,45,84,57,50,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01550,Ekonomi dan Bisnis,1,44,64,49,52,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-01551,MIPA,2,45,54,48,47,3,Social Adaptation,Kecemasan karier dan magang,Positif
MHS-01552,Kedokteran,1,61,48,58,40,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-01553,Kedokteran,6,68,71,51,37,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-01554,Kedokteran,3,94,46,77,63,4,Balanced Wellbeing,Kegiatan dan komunitas,Netral
MHS-01555,Kedokteran,6,51,81,53,60,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01556,Teknik,3,66,85,65,43,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-01557,Teknik,8,49,91,65,56,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-01558,Teknik,6,46,64,44,50,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-01559,Ekonomi dan Bisnis,1,46,57,36,51,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-01560,Kedokteran,2,63,40,71,76,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01561,Teknik,3,53,62,62,53,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-01562,Ekonomi dan Bisnis,1,51,83,55,47,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01563,MIPA,1,37,90,59,54,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01564,Kedokteran,1,66,66,64,41,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01565,Kedokteran,6,59,86,44,70,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01566,Kedokteran,6,61,63,70,44,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01567,Ekonomi dan Bisnis,7,48,82,58,63,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01568,MIPA,2,40,85,56,49,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01569,Kedokteran,1,53,84,51,53,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-01570,Kedokteran,4,40,63,74,47,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-01571,Kedokteran,4,46,50,34,48,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-01572,MIPA,8,40,75,57,45,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-01573,Ilmu Budaya,7,56,85,51,53,1,Academic Pressure,Layanan kampus dan fasilitas,Netral
MHS-01574,Ilmu Budaya,5,62,63,61,46,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-01575,MIPA,2,46,61,49,42,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01576,Teknik,4,80,53,91,73,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01577,Hukum,1,82,51,86,64,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01578,Hukum,8,93,38,81,68,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-01579,Hukum,1,52,73,49,48,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01580,Kedokteran,4,57,69,64,47,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-01581,Ilmu Budaya,8,73,45,89,75,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01582,Hukum,2,73,48,77,72,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-01583,Ilmu Budaya,7,64,70,53,40,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-01584,Kedokteran,2,52,62,30,68,3,Social Adaptation,Kegiatan dan komunitas,Netral
MHS-01585,Hukum,4,52,58,50,44,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01586,Kedokteran,1,62,46,58,36,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-01587,Teknik,5,45,66,36,68,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-01588,MIPA,4,43,88,64,67,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-01589,Ilmu Budaya,4,67,77,56,45,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01590,Teknik,7,71,79,51,42,2,Career Concern,Beban tugas dan ujian,Netral
MHS-01591,Kedokteran,3,53,72,55,39,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01592,Teknik,5,44,65,42,70,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
MHS-01593,Kedokteran,8,80,46,85,70,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01594,Ilmu Budaya,7,58,53,35,71,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-01595,MIPA,1,75,32,84,78,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-01596,Ilmu Budaya,2,60,56,60,52,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01597,MIPA,4,53,64,51,49,2,Career Concern,Dukungan dosen dan dosen wali,Positif
MHS-01598,Teknik,6,65,56,55,59,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-01599,Hukum,8,51,85,50,49,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01600,Ekonomi dan Bisnis,7,54,87,43,58,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01601,Ilmu Budaya,8,58,68,32,67,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-01602,Kedokteran,7,64,67,57,41,2,Career Concern,Kesepian dan adaptasi sosial,Netral
MHS-01603,Ilmu Budaya,5,69,40,73,77,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01604,MIPA,8,49,70,52,58,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-01605,Kedokteran,5,37,81,49,54,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-01606,Hukum,6,50,54,37,61,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-01607,Kedokteran,3,73,41,81,78,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-01608,Ilmu Budaya,1,68,47,80,63,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-01609,MIPA,7,61,73,57,46,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01610,MIPA,3,28,69,45,53,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01611,Ilmu Budaya,3,62,50,94,75,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01612,MIPA,5,87,51,82,72,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-01613,Ilmu Budaya,6,53,47,68,36,2,Career Concern,Kegiatan dan komunitas,Netral
MHS-01614,MIPA,6,48,65,25,53,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-01615,Hukum,8,44,74,52,59,1,Academic Pressure,Biaya kuliah dan keuangan,Positif
MHS-01616,Kedokteran,8,51,86,76,42,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-01617,Hukum,3,64,55,65,55,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01618,Teknik,1,44,48,43,53,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-01619,MIPA,4,54,83,53,50,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
MHS-01620,Hukum,2,51,77,38,57,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-01621,Kedokteran,5,55,59,40,54,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01622,Teknik,8,60,55,54,42,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-01623,Kedokteran,4,40,72,65,45,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-01624,MIPA,7,49,46,60,29,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-01625,Hukum,3,70,42,89,73,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01626,MIPA,7,46,83,65,58,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01627,MIPA,2,69,37,83,79,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-01628,Ekonomi dan Bisnis,1,46,69,71,40,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-01629,Teknik,2,48,80,57,68,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-01630,Hukum,8,63,84,41,42,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01631,Ekonomi dan Bisnis,5,48,70,57,61,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-01632,MIPA,3,58,64,26,64,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01633,Teknik,8,56,56,75,44,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-01634,Teknik,6,74,53,79,66,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-01635,Ilmu Budaya,6,71,50,95,81,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-01636,Kedokteran,2,98,37,88,74,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-01637,Ekonomi dan Bisnis,7,66,47,93,75,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-01638,Teknik,4,39,57,43,67,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-01639,MIPA,2,24,66,33,50,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-01640,MIPA,4,63,51,63,42,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-01641,MIPA,3,84,45,89,71,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01642,Teknik,8,64,76,52,55,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01643,Kedokteran,7,45,63,59,40,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01644,Ilmu Budaya,3,73,42,90,80,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01645,Kedokteran,6,54,59,73,48,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01646,MIPA,3,39,72,46,60,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-01647,Teknik,7,64,48,74,45,2,Career Concern,Kecemasan karier dan magang,Positif
MHS-01648,Ilmu Budaya,3,70,47,90,85,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01649,MIPA,3,76,45,88,79,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-01650,Kedokteran,1,41,85,71,44,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01651,Teknik,3,50,59,43,63,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-01652,Kedokteran,4,46,69,37,55,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-01653,Hukum,1,56,84,58,42,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-01654,Kedokteran,5,84,50,82,63,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-01655,Ekonomi dan Bisnis,5,49,54,67,37,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01656,Ilmu Budaya,4,89,42,75,73,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01657,MIPA,7,76,43,77,78,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-01658,Ekonomi dan Bisnis,6,58,72,51,56,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01659,MIPA,4,84,44,79,65,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01660,Hukum,5,37,53,59,49,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-01661,Ilmu Budaya,6,55,65,52,44,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01662,Kedokteran,2,49,60,56,61,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-01663,Teknik,8,36,52,40,59,3,Social Adaptation,Kegiatan dan komunitas,Netral
MHS-01664,Ilmu Budaya,1,59,73,35,49,3,Social Adaptation,Dukungan dosen dan dosen wali,Netral
MHS-01665,Hukum,2,71,50,87,57,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01666,Teknik,1,41,84,57,42,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01667,Kedokteran,5,44,88,67,37,1,Academic Pressure,Kesepian dan adaptasi sosial,Netral
MHS-01668,Ekonomi dan Bisnis,8,66,57,63,31,2,Career Concern,Layanan kampus dan fasilitas,Netral
MHS-01669,Teknik,1,48,63,39,71,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-01670,Teknik,1,43,94,59,68,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01671,MIPA,5,45,59,62,41,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-01672,Kedokteran,4,58,54,42,66,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-01673,Teknik,1,66,61,43,45,2,Career Concern,Kesepian dan adaptasi sosial,Netral
MHS-01674,Hukum,4,57,65,32,60,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-01675,Hukum,6,77,51,83,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01676,Hukum,6,60,56,59,48,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01677,Kedokteran,3,63,65,60,52,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01678,Teknik,1,84,57,74,88,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01679,MIPA,7,77,43,80,85,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01680,Teknik,5,41,87,58,41,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01681,Kedokteran,3,65,52,64,34,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-01682,Ekonomi dan Bisnis,1,53,63,66,37,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-01683,Teknik,8,39,84,65,53,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01684,Teknik,3,71,44,61,82,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-01685,Ilmu Budaya,2,60,55,33,48,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-01686,Ilmu Budaya,8,45,55,69,36,2,Career Concern,Kecemasan karier dan magang,Netral
MHS-01687,MIPA,4,71,89,51,56,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-01688,Kedokteran,1,43,51,64,37,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-01689,MIPA,3,77,48,69,70,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01690,Hukum,4,79,47,75,97,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01691,Ekonomi dan Bisnis,1,30,91,48,60,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01692,Ekonomi dan Bisnis,3,48,84,66,47,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-01693,Ekonomi dan Bisnis,2,52,77,54,49,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01694,Ekonomi dan Bisnis,8,41,68,47,63,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01695,MIPA,2,52,75,33,47,3,Social Adaptation,Kesepian dan adaptasi sosial,Netral
MHS-01696,MIPA,4,43,97,73,56,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-01697,Ekonomi dan Bisnis,2,69,44,74,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-01698,Ilmu Budaya,7,55,84,70,38,1,Academic Pressure,Kesepian dan adaptasi sosial,Positif
MHS-01699,Kedokteran,6,44,84,41,45,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01700,Hukum,5,43,74,34,61,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01701,Ekonomi dan Bisnis,7,54,70,64,48,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-01702,Hukum,6,75,60,70,58,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Netral
MHS-01703,Hukum,8,38,81,56,50,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01704,Teknik,7,79,50,74,87,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01705,Ekonomi dan Bisnis,6,72,25,78,82,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01706,Teknik,6,52,96,57,46,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-01707,Hukum,5,74,61,81,66,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01708,Hukum,6,77,39,82,56,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01709,MIPA,7,62,53,71,39,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01710,MIPA,6,43,88,37,48,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01711,Kedokteran,7,40,93,49,47,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01712,Hukum,2,92,47,79,79,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01713,Ekonomi dan Bisnis,7,44,76,49,50,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-01714,Ilmu Budaya,4,51,73,45,58,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-01715,Ekonomi dan Bisnis,3,48,58,51,52,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-01716,Hukum,5,69,43,83,88,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01717,Teknik,2,75,61,72,64,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01718,Hukum,3,70,35,73,77,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-01719,Kedokteran,1,54,52,62,44,2,Career Concern,Dukungan dosen dan dosen wali,Positif
MHS-01720,Kedokteran,6,62,67,60,43,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-01721,Ekonomi dan Bisnis,6,63,47,79,71,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-01722,Ekonomi dan Bisnis,7,41,100,53,48,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01723,Hukum,3,51,82,49,57,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01724,Kedokteran,3,55,73,46,46,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-01725,Hukum,8,68,29,82,77,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-01726,Ekonomi dan Bisnis,6,57,62,25,60,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01727,Ilmu Budaya,1,65,61,70,38,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01728,Teknik,1,43,81,59,45,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01729,MIPA,3,80,36,87,67,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01730,Ilmu Budaya,8,64,51,78,89,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01731,Ekonomi dan Bisnis,1,53,80,53,47,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01732,Hukum,3,36,77,54,47,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01733,Teknik,7,67,65,50,58,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-01734,Ilmu Budaya,8,76,61,82,75,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01735,Kedokteran,3,70,44,63,32,2,Career Concern,Beban tugas dan ujian,Positif
MHS-01736,MIPA,8,42,73,53,59,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01737,Hukum,2,82,47,66,68,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01738,MIPA,2,49,70,51,57,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01739,Teknik,3,50,57,65,52,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-01740,Teknik,3,39,73,65,59,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01741,Ilmu Budaya,7,85,39,69,76,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-01742,Ekonomi dan Bisnis,3,38,82,64,57,1,Academic Pressure,Kesepian dan adaptasi sosial,Netral
MHS-01743,MIPA,7,69,26,71,72,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01744,MIPA,2,33,54,36,52,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-01745,Teknik,3,69,33,76,70,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-01746,Hukum,8,39,93,54,58,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01747,Hukum,7,38,86,49,56,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01748,Kedokteran,7,78,43,83,66,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01749,MIPA,7,48,88,55,57,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
